anio,mes,tipo,nombre,importe
2016,nov,DEBITO,CFE ENERGIA ELEC CIBCV,5063
2016,nov,DEBITO,CFE ENERGIA ELEC CIBCV,7987
2016,nov,DEBITO,CFE ENERGIA ELEC CIBCV,2386
2016,nov,DEBITO,CFE ENERGIA ELEC CIBCV,581
2016,nov,DEBITO,CLIP,1678
2016,nov,DEBITO,CLIP,38458
2016,nov,DEBITO,CLIP,6911
2016,nov,DEBITO,CLIP,28481
2016,nov,DEBITO,CLIP,54542
2016,nov,DEBITO,CLIP,14000
2016,nov,DEBITO,CLIP,13644
2016,nov,DEBITO,CLIP,13235
2016,nov,DEBITO,DESPEGAR COM,631
2016,nov,DEBITO,DESPEGAR COM,5601
2016,nov,DEBITO,DESPEGAR COM,750
2016,nov,DEBITO,E TRAVEL RESERVATION,4958
2016,nov,DEBITO,E TRAVEL RESERVATION,11556
2016,nov,DEBITO,ETN TURISTAR INTER CIB,18784
2016,nov,DEBITO,ETN TURISTAR INTER CIB,1727
2016,nov,DEBITO,ETN TURISTAR INTER CIB,5488
2016,nov,DEBITO,ETN TURISTAR INTER CIB,24188
2016,nov,DEBITO,ETN TURISTAR INTER CIB,25322
2016,nov,DEBITO,ETN TURISTAR INTER CIB,6759
2016,nov,DEBITO,ETN TURISTAR INTER CIB,1900
2016,nov,DEBITO,ETN TURISTAR INTER CIB,1638
2016,nov,DEBITO,ETN TURISTAR INTER CIB,2318
2016,nov,DEBITO,ETN TURISTAR INTER CIB,1163
2016,nov,DEBITO,EXPEDIA MEXICO,16295
2016,nov,DEBITO,EXPEDIA MEXICO,610
2016,nov,DEBITO,FOREVER 21 MEXICO,5598
2016,nov,DEBITO,FOREVER 21 MEXICO,1556
2016,nov,DEBITO,FOREVER 21 MEXICO,4664
2016,nov,DEBITO,FOREVER 21 MEXICO,8979
2016,nov,DEBITO,HIPODROMO AGUA CALIENT,10500
2016,nov,DEBITO,HIPODROMO AGUA CALIENT,2000
2016,nov,DEBITO,HIPODROMO AGUA CALIENT,200
2016,nov,DEBITO,HIPODROMO AGUA CALIENT,15078
2016,nov,DEBITO,HIPODROMO AGUA CALIENT,7259
2016,nov,DEBITO,HIPODROMO AGUA CALIENT,1500
2016,nov,DEBITO,HIPODROMO AGUA CALIENT,4500
2016,nov,DEBITO,HOTELES COM,1071
2016,nov,DEBITO,INFONAVIT,4650
2016,nov,DEBITO,INTERJET,5065
2016,nov,DEBITO,INTERJET,79293
2016,nov,DEBITO,INTERJET,2510
2016,nov,DEBITO,IZZI METRO IVR,2522
2016,nov,DEBITO,IZZI METRO IVR,2465
2016,nov,DEBITO,IZZI METRO IVR,1150
2016,nov,DEBITO,IZZI METRO IVR,1780
2016,nov,DEBITO,IZZI METRO IVR,1460
2016,nov,DEBITO,IZZI METRO IVR,2385
2016,nov,DEBITO,IZZI METRO IVR,30657
2016,nov,DEBITO,IZZI METRO IVR,17243
2016,nov,DEBITO,IZZI METRO IVR,630
2016,nov,DEBITO,IZZI METRO IVR,1270
2016,nov,DEBITO,IZZI METRO IVR,5897
2016,nov,DEBITO,IZZI METRO IVR,3110
2016,nov,DEBITO,IZZI METRO IVR,3350
2016,nov,DEBITO,LINIO COM MX,19629
2016,nov,DEBITO,LINIO COM MX,1975
2016,nov,DEBITO,LINIO COM MX,25059
2016,nov,DEBITO,LINIO COM MX,11298
2016,nov,DEBITO,LINIO COM MX,2600
2016,nov,DEBITO,LINIO COM MX,344
2016,nov,DEBITO,LINIO COM MX,10275
2016,nov,DEBITO,LINIO COM MX,767
2016,nov,DEBITO,LIVERPOOL POR INTERNET,15850
2016,nov,DEBITO,LIVERPOOL POR INTERNET,2239
2016,nov,DEBITO,LIVERPOOL POR INTERNET,2095
2016,nov,DEBITO,LIVERPOOL POR INTERNET,31775
2016,nov,DEBITO,LIVERPOOL POR INTERNET,2347
2016,nov,DEBITO,LIVERPOOL POR INTERNET,2999
2016,nov,DEBITO,MICROSOFT 7,695
2016,nov,DEBITO,MICROSOFT 7,34559
2016,nov,DEBITO,MICROSOFT 7,50200
2016,nov,DEBITO,MICROSOFT 7,1277
2016,nov,DEBITO,MICROSOFT 7,999
2016,nov,DEBITO,MICROSOFT 7,4396
2016,nov,DEBITO,MICROSOFT 7,2000
2016,nov,DEBITO,MICROSOFT 7,3462
2016,nov,DEBITO,MICROSOFT 7,1747
2016,nov,DEBITO,NET PAY,110
2016,nov,DEBITO,NET PAY,950
2016,nov,DEBITO,NET PAY,2496
2016,nov,DEBITO,NET PAY,101094
2016,nov,DEBITO,NET PAY,61750
2016,nov,DEBITO,NET PAY,300
2016,nov,DEBITO,NET PAY,10000
2016,nov,DEBITO,NET PAY,840
2016,nov,DEBITO,PAGO LUZ CFE MOVILES,39293
2016,nov,DEBITO,PAGO LUZ CFE MOVILES,1376
2016,nov,DEBITO,PAGO LUZ CFE MOVILES,1013
2016,nov,DEBITO,PAGO LUZ CFE MOVILES,449
2016,nov,DEBITO,PAGO LUZ CFE MOVILES,9326
2016,nov,DEBITO,PAGO LUZ CFE MOVILES,7219
2016,nov,DEBITO,PAGO LUZ CFE MOVILES,1366
2016,nov,DEBITO,PAGO LUZ CFE MOVILES,1584
2016,nov,DEBITO,PAGO LUZ CFE MOVILES,221
2016,nov,DEBITO,PAGO LUZ CFE MOVILES,1055
2016,nov,DEBITO,PAGO MERCADOPAGO CIB,852
2016,nov,DEBITO,PAGO MERCADOPAGO CIB,2030
2016,nov,DEBITO,PAYPAL MEXICO CR,4490
2016,nov,DEBITO,PAYPAL MEXICO CR,912
2016,nov,DEBITO,PAYPAL MEXICO CR,5506
2016,nov,DEBITO,PAYPAL MEXICO CR,810
2016,nov,DEBITO,PAYPAL MEXICO CR,3423
2016,nov,DEBITO,PAYPAL MEXICO CR,5439
2016,nov,DEBITO,PAYPAL MEXICO CR,119862
2016,nov,DEBITO,PAYPAL MEXICO CR,12964
2016,nov,DEBITO,PAYPAL MEXICO CR,209432
2016,nov,DEBITO,PAYPAL MEXICO CR,72637
2016,nov,DEBITO,PAYPAL MEXICO CR,29513
2016,nov,DEBITO,PAYPAL MEXICO CR,1948
2016,nov,DEBITO,PAYPAL MEXICO CR,6060
2016,nov,DEBITO,PAYPAL MEXICO CR,12832
2016,nov,DEBITO,PAYPAL MEXICO CR,11147
2016,nov,DEBITO,PRIVALIA,6837
2016,nov,DEBITO,PRIVALIA,11452
2016,nov,DEBITO,PRIVALIA,27670
2016,nov,DEBITO,PRIVALIA,13899
2016,nov,DEBITO,SAM S CLUB TEPEYAC,118
2016,nov,DEBITO,SAM S CLUB TEPEYAC,8529
2016,nov,DEBITO,SAMS CANCUN,1147
2016,nov,DEBITO,SAMS CANCUN,20599
2016,nov,DEBITO,TELEVIA PEAJE,36400
2016,nov,DEBITO,TELEVIA PEAJE,4000
2016,nov,DEBITO,TELEVIA PEAJE,100408
2016,nov,DEBITO,TELEVIA PEAJE,2800
2016,nov,DEBITO,TELEVIA PEAJE,10000
2016,nov,DEBITO,TELEVIA PEAJE,14000
2016,nov,DEBITO,TELEVIA PEAJE,2000
2016,nov,DEBITO,TELEVIA PEAJE,350
2016,nov,DEBITO,TELMEX,21827
2016,nov,DEBITO,TELMEX,900
2016,nov,DEBITO,TELMEX,2365
2016,nov,DEBITO,TELMEX,22445
2016,nov,DEBITO,TELMEX,53533
2016,nov,DEBITO,TELMEX,5288
2016,nov,DEBITO,TELMEX,1300
2016,nov,DEBITO,TELMEX,381
2016,nov,DEBITO,TELMEX,800
2016,nov,DEBITO,TELMEX,5192
2016,nov,DEBITO,TELMEX,2554
2016,nov,DEBITO,TELMEX,5153
2016,nov,DEBITO,TICKETMASTER MEXICO,14697
2016,nov,DEBITO,TICKETMASTER MEXICO,1866
2016,nov,DEBITO,TICKETMASTER MEXICO,62419
2016,nov,DEBITO,VIVA AEROBUS CIB,3686
2016,nov,DEBITO,VIVA AEROBUS CIB,20797
2016,nov,DEBITO,VIVA AEROBUS CIB,1610
2016,nov,DEBITO,VIVA AEROBUS CIB,8466
2016,nov,DEBITO,WALMART VENTA EN LIN 1,6377
2016,nov,DEBITO,WALMART VENTA EN LIN 1,5999
2016,nov,DEBITO,WALMART VENTA EN LIN 1,2479
2016,nov,DEBITO,WALMART VENTA EN LIN 1,62328
2016,nov,DEBITO,WALMART VENTA EN LIN 1,12821
2016,dec,,Sin registro,217
2016,dec,,Sin registro,25745
2016,dec,,Sin registro,775190
2016,dec,,Sin registro,3118
2016,dec,,Sin registro,23545
2016,dec,,Sin registro,50246
2016,dec,,Sin registro,45676
2016,dec,,Sin registro,676
2016,dec,,Sin registro,1742
2016,dec,,Sin registro,26284
2016,dec,,Sin registro,691809
2016,dec,,Sin registro,377534
2016,dec,,ADO WALLET,25531
2016,dec,,ADO WALLET,3740
2016,dec,,ADO WALLET,292
2016,dec,,ADO WALLET,1642
2016,dec,,ADO WALLET,12024
2016,dec,,ADO WALLET,2787
2016,dec,,ADO WALLET,5438
2016,dec,,ADO WALLET,174731
2016,dec,,ADO WALLET,93458
2016,dec,,ADO WALLET,458
2016,dec,,ADO WALLET,146
2016,dec,,ADO WALLET,1312
2016,dec,,ADO WALLET,541
2016,dec,,ADO WALLET,320
2016,dec,,ADO WALLET,400
2016,dec,,AEROMEX CALL CENT SE,52406
2016,dec,,AEROMEX CALL CENT SE,15417
2016,dec,,AEROMEX CALL CENT SE,39988
2016,dec,,AEROMEX CALL CENT SE,138128
2016,dec,,AEROMEX CALL CENT SE,30416
2016,dec,,AEROMEX CALL CENT SE,17606
2016,dec,,AEROMEX CALL CENT SE,26282
2016,dec,,AEROMEX CALL CENT SE,21834
2016,dec,,AEROMEX CALL CENT SE,21577
2016,dec,,AEROMEX CALL CENT SE,45216
2016,dec,,AEROMEX CALL CENT SE,21271
2016,dec,,AEROMEX CALL CENT SE,677685
2016,dec,,AEROMEX CALL CENT SE,188407
2016,dec,,AEROMEX CALL CENT SE,19538
2016,dec,,AEROMEX CALL CENT SE,23888
2016,dec,,AEROMEX CALL CENT SE,475044
2016,dec,,AEROMEX CALL CENT SE,15846
2016,dec,,AEROMEXICO AV OL,48120
2016,dec,,AEROMEXICO AV OL,24587
2016,dec,,AEROMEXICO AV OL,18483
2016,dec,,AEROMEXICO AV OL,15283
2016,dec,,AEROMEXICO AV OL,4280
2016,dec,,AEROMEXICO AV OL,342168
2016,dec,,AEROMEXICO AV OL,63400
2016,dec,,AEROMEXICO AV OL,181714
2016,dec,,AEROMEXICO AV OL,20661
2016,dec,,AEROMEXICO AV OL,8145
2016,dec,,APPLE ONLINE STORE,49080
2016,dec,,APPLE ONLINE STORE,22899
2016,dec,,APPLE ONLINE STORE,28496
2016,dec,,APPLE ONLINE STORE,17074
2016,dec,,APPLE ONLINE STORE,6829
2016,dec,,APPLE ONLINE STORE,244679
2016,dec,,APPLE ONLINE STORE,350306
2016,dec,,APPLE ONLINE STORE,1
2016,dec,,APPLE ONLINE STORE,17074
2016,dec,,APPLE ONLINE STORE,23277
2016,dec,,APPLE ONLINE STORE,223488
2016,dec,,APPLE ONLINE STORE,19547
2016,dec,,APPLE STORE R708,45798
2016,dec,,APPLE STORE R708,25398
2016,dec,,AT&T SERV CAB CR,3605
2016,dec,,AT&T SERV CAB CR,998
2016,dec,,AT&T SERV CAB CR,508
2016,dec,,AT&T SERV CAB CR,1521
2016,dec,,AT&T SERV CAB CR,1131
2016,dec,,AT&T SERV CAB CR,207220
2016,dec,,AT&T SERV CAB CR,117498
2016,dec,,AT&T SERV CAB CR,299
2016,dec,,AT&T SERV CAB CR,1131
2016,dec,,AT&T SERV CAB CR,42308
2016,dec,,AUT DE ORIENTE ADO MU,20982
2016,dec,,AUT DE ORIENTE ADO MU,1190
2016,dec,,AUT DE ORIENTE ADO MU,2312
2016,dec,,B N M VICAM,0
2016,dec,,B N M VICAM,0
2016,dec,,BP,13370
2016,dec,,BP,39954
2016,dec,,BP,101888
2016,dec,,BP,65340
2016,dec,,BP,5650
2016,dec,,BP,356525
2016,dec,,BP,47852
2016,dec,,BP,61826
2016,dec,,CFE ENERGIA ELEC CIBCV,20593
2016,dec,,CFE ENERGIA ELEC CIBCV,13516
2016,dec,,CFE ENERGIA ELEC CIBCV,9261
2016,dec,,CFE ENERGIA ELEC CIBCV,2295
2016,dec,,CFE ENERGIA ELEC CIBCV,18139
2016,dec,,CFE ENERGIA ELEC CIBCV,122885
2016,dec,,CFE ENERGIA ELEC CIBCV,37904
2016,dec,,CFE ENERGIA ELEC CIBCV,1191
2016,dec,,CFE ENERGIA ELEC CIBCV,1865
2016,dec,,CFE ENERGIA ELEC CIBCV,4187
2016,dec,,CFE ENERGIA ELEC CIBCV,29241
2016,dec,,CLIP,4650
2016,dec,,CLIP,33130
2016,dec,,CLIP,24000
2016,dec,,CLIP,19104
2016,dec,,CLIP,280
2016,dec,,CLIP,352495
2016,dec,,CLIP,82961
2016,dec,,CLIP,865156
2016,dec,,CLIP,920266
2016,dec,,CLIP,109415
2016,dec,,CLIP,8500
2016,dec,,CLIP,248949
2016,dec,,CLIP,300
2016,dec,,CLIP,6260
2016,dec,,CLIP,558
2016,dec,,CLIP,51354
2016,dec,,CLIP,21339
2016,dec,,DESPEGAR COM,12438
2016,dec,,DESPEGAR COM,30027
2016,dec,,DESPEGAR COM,500
2016,dec,,DESPEGAR COM,1135
2016,dec,,DESPEGAR COM,18133
2016,dec,,DESPEGAR COM,36714
2016,dec,,DESPEGAR COM,208818
2016,dec,,DESPEGAR COM,23153
2016,dec,,DESPEGAR COM,1106
2016,dec,,DESPEGAR COM,18172
2016,dec,,DESPEGAR COM,86339
2016,dec,,E TRAVEL RESERVATION,14608
2016,dec,,E TRAVEL RESERVATION,64788
2016,dec,,E TRAVEL RESERVATION,24502
2016,dec,,E TRAVEL RESERVATION,6193
2016,dec,,E TRAVEL RESERVATION,10780
2016,dec,,E TRAVEL RESERVATION,540
2016,dec,,E TRAVEL RESERVATION,278952
2016,dec,,E TRAVEL RESERVATION,86403
2016,dec,,E TRAVEL RESERVATION,10780
2016,dec,,E TRAVEL RESERVATION,93904
2016,dec,,E TRAVEL RESERVATION,30934
2016,dec,,ETN TURISTAR INTER CIB,2246
2016,dec,,ETN TURISTAR INTER CIB,25274
2016,dec,,ETN TURISTAR INTER CIB,1566
2016,dec,,ETN TURISTAR INTER CIB,86
2016,dec,,ETN TURISTAR INTER CIB,590
2016,dec,,ETN TURISTAR INTER CIB,81667
2016,dec,,ETN TURISTAR INTER CIB,23171
2016,dec,,ETN TURISTAR INTER CIB,86
2016,dec,,ETN TURISTAR INTER CIB,590
2016,dec,,ETN TURISTAR INTER CIB,1129
2016,dec,,ETN TURISTAR INTER CIB,35594
2016,dec,,ETN TURISTAR INTER CIB,558
2016,dec,,EXPEDIA MEXICO,27595
2016,dec,,EXPEDIA MEXICO,7155
2016,dec,,EXPEDIA MEXICO,970
2016,dec,,EXPEDIA MEXICO,1909
2016,dec,,EXPEDIA MEXICO,18747
2016,dec,,EXPEDIA MEXICO,3484
2016,dec,,EXPEDIA MEXICO,14662
2016,dec,,EXPEDIA MEXICO,287291
2016,dec,,EXPEDIA MEXICO,11792
2016,dec,,EXPEDIA MEXICO,2
2016,dec,,EXPEDIA MEXICO,2457
2016,dec,,EXPEDIA MEXICO,170138
2016,dec,,EXPEDIA MEXICO,1004
2016,dec,,EXPEDIA MEXICO,42442
2016,dec,,FOREVER 21 MEXICO,80557
2016,dec,,FOREVER 21 MEXICO,6370
2016,dec,,FOREVER 21 MEXICO,1112
2016,dec,,FOREVER 21 MEXICO,598
2016,dec,,FOREVER 21 MEXICO,6721
2016,dec,,FOREVER 21 MEXICO,3037
2016,dec,,FOREVER 21 MEXICO,29262
2016,dec,,FOREVER 21 MEXICO,269756
2016,dec,,FOREVER 21 MEXICO,156430
2016,dec,,FOREVER 21 MEXICO,299
2016,dec,,FOREVER 21 MEXICO,13282
2016,dec,,FOREVER 21 MEXICO,45039
2016,dec,,FOREVER 21 MEXICO,335347
2016,dec,,HIPODROMO AGUA CALIENT,36000
2016,dec,,HIPODROMO AGUA CALIENT,4000
2016,dec,,HIPODROMO AGUA CALIENT,30300
2016,dec,,HIPODROMO AGUA CALIENT,15000
2016,dec,,HIPODROMO AGUA CALIENT,15500
2016,dec,,HIPODROMO AGUA CALIENT,396
2016,dec,,HIPODROMO AGUA CALIENT,300
2016,dec,,HIPODROMO AGUA CALIENT,7990
2016,dec,,HIPODROMO AGUA CALIENT,3100
2016,dec,,HIPODROMO AGUA CALIENT,22800
2016,dec,,HIPODROMO AGUA CALIENT,157800
2016,dec,,HIPODROMO AGUA CALIENT,55600
2016,dec,,HIPODROMO AGUA CALIENT,600
2016,dec,,HIPODROMO AGUA CALIENT,6000
2016,dec,,HIPODROMO AGUA CALIENT,218090
2016,dec,,HIPODROMO AGUA CALIENT,1990
2016,dec,,HOME DEPOT,499
2016,dec,,INFONAVIT,7350
2016,dec,,INFONAVIT,100
2016,dec,,INFONAVIT,9690
2016,dec,,INFONAVIT,2198
2016,dec,,INFONAVIT,4993
2016,dec,,INFONAVIT,1545
2016,dec,,INFONAVIT,100
2016,dec,,INFONAVIT,1545
2016,dec,,INTERJET,93554
2016,dec,,INTERJET,27616
2016,dec,,INTERJET,2878
2016,dec,,INTERJET,13299
2016,dec,,INTERJET,15541
2016,dec,,INTERJET,10015
2016,dec,,INTERJET,27727
2016,dec,,INTERJET,26985
2016,dec,,INTERJET,16173
2016,dec,,INTERJET,197687
2016,dec,,INTERJET,699313
2016,dec,,INTERJET,8603
2016,dec,,INTERJET,2316
2016,dec,,INTERJET,20271
2016,dec,,INTERJET,269877
2016,dec,,INTERJET,3868
2016,dec,,INTERJET,5624
2016,dec,,INTERJET,15737
2016,dec,,IZZI METRO IVR,3936
2016,dec,,IZZI METRO IVR,1000
2016,dec,,IZZI METRO IVR,1380
2016,dec,,IZZI METRO IVR,300
2016,dec,,IZZI METRO IVR,1540
2016,dec,,IZZI METRO IVR,400
2016,dec,,IZZI METRO IVR,36607
2016,dec,,IZZI METRO IVR,8301
2016,dec,,IZZI METRO IVR,300
2016,dec,,IZZI METRO IVR,410
2016,dec,,IZZI METRO IVR,1850
2016,dec,,IZZI METRO IVR,6377
2016,dec,,IZZI METRO IVR,400
2016,dec,,LINIO COM MX,31001
2016,dec,,LINIO COM MX,18172
2016,dec,,LINIO COM MX,4803
2016,dec,,LINIO COM MX,4360
2016,dec,,LINIO COM MX,199
2016,dec,,LINIO COM MX,1144
2016,dec,,LINIO COM MX,1449
2016,dec,,LINIO COM MX,6039
2016,dec,,LINIO COM MX,17902
2016,dec,,LINIO COM MX,8297
2016,dec,,LINIO COM MX,27054
2016,dec,,LINIO COM MX,476066
2016,dec,,LINIO COM MX,187048
2016,dec,,LINIO COM MX,2111
2016,dec,,LINIO COM MX,15499
2016,dec,,LINIO COM MX,13190
2016,dec,,LINIO COM MX,24687
2016,dec,,LINIO COM MX,550977
2016,dec,,LINIO COM MX,2953
2016,dec,,LINIO COM MX,3813
2016,dec,,LIVERPOOL POR INTERNET,86200
2016,dec,,LIVERPOOL POR INTERNET,84405
2016,dec,,LIVERPOOL POR INTERNET,49281
2016,dec,,LIVERPOOL POR INTERNET,22650
2016,dec,,LIVERPOOL POR INTERNET,29687
2016,dec,,LIVERPOOL POR INTERNET,7379
2016,dec,,LIVERPOOL POR INTERNET,10238
2016,dec,,LIVERPOOL POR INTERNET,52688
2016,dec,,LIVERPOOL POR INTERNET,30830
2016,dec,,LIVERPOOL POR INTERNET,1103666
2016,dec,,LIVERPOOL POR INTERNET,161494
2016,dec,,LIVERPOOL POR INTERNET,9576
2016,dec,,LIVERPOOL POR INTERNET,55104
2016,dec,,LIVERPOOL POR INTERNET,832638
2016,dec,,LIVERPOOL POR INTERNET,13854
2016,dec,,LIVERPOOL POR INTERNET,5799
2016,dec,,LIVERPOOL POR INTERNET,42163
2016,dec,,MICROSOFT 7,11938
2016,dec,,MICROSOFT 7,29891
2016,dec,,MICROSOFT 7,2000
2016,dec,,MICROSOFT 7,3999
2016,dec,,MICROSOFT 7,1000
2016,dec,,MICROSOFT 7,2995
2016,dec,,MICROSOFT 7,8590
2016,dec,,MICROSOFT 7,1454
2016,dec,,MICROSOFT 7,1193
2016,dec,,MICROSOFT 7,5271
2016,dec,,MICROSOFT 7,15501
2016,dec,,MICROSOFT 7,252914
2016,dec,,MICROSOFT 7,107356
2016,dec,,MICROSOFT 7,3899
2016,dec,,MICROSOFT 7,8020
2016,dec,,MICROSOFT 7,3843
2016,dec,,MICROSOFT 7,1672
2016,dec,,MICROSOFT 7,22681
2016,dec,,MICROSOFT 7,2538
2016,dec,,MICROSOFT 7,178683
2016,dec,,MICROSOFT 7,3
2016,dec,,MICROSOFT 7,2999
2016,dec,,NET PAY,3000
2016,dec,,NET PAY,330
2016,dec,,NET PAY,659
2016,dec,,NET PAY,2027
2016,dec,,NET PAY,1209
2016,dec,,NET PAY,96311
2016,dec,,NET PAY,630
2016,dec,,NET PAY,67996
2016,dec,,NET PAY,228008
2016,dec,,NET PAY,84490
2016,dec,,NET PAY,330
2016,dec,,NET PAY,26511
2016,dec,,NET PAY,941
2016,dec,,NET PAY,3202
2016,dec,,NET PAY,110
2016,dec,,NET PAY,24999
2016,dec,,NET PAY,40900
2016,dec,,NET PAY,31900
2016,dec,,NET PAY,5022
2016,dec,,PAGO LUZ CFE MOVILES,3387
2016,dec,,PAGO LUZ CFE MOVILES,488
2016,dec,,PAGO LUZ CFE MOVILES,488
2016,dec,,PAGO MERCADOPAGO CIB,208870
2016,dec,,PAGO MERCADOPAGO CIB,320049
2016,dec,,PAGO MERCADOPAGO CIB,10239
2016,dec,,PAGO MERCADOPAGO CIB,1199
2016,dec,,PAGO MERCADOPAGO CIB,117203
2016,dec,,PAGO MERCADOPAGO CIB,8379
2016,dec,,PAGO MERCADOPAGO CIB,2000
2016,dec,,PAGO MERCADOPAGO CIB,7142
2016,dec,,PAGO MERCADOPAGO CIB,1933
2016,dec,,PAGO MERCADOPAGO CIB,292715
2016,dec,,PAGO MERCADOPAGO CIB,248
2016,dec,,PAGO MERCADOPAGO CIB,1729
2016,dec,,PAGO MERCADOPAGO CIB,20506
2016,dec,,PAGO MERCADOPAGO CIB,7199
2016,dec,,PAGO MERCADOPAGO CIB,1950
2016,dec,,PAGO MERCADOPAGO CIB,132998
2016,dec,,PAGO MERCADOPAGO CIB,10389
2016,dec,,PAGO MERCADOPAGO CIB,170385
2016,dec,,PAGO MERCADOPAGO CIB,1398
2016,dec,,PAGO MERCADOPAGO CIB,1088433
2016,dec,,PAGO MERCADOPAGO CIB,10791723
2016,dec,,PAGO MERCADOPAGO CIB,1423202
2016,dec,,PAGO MERCADOPAGO CIB,1589
2016,dec,,PAGO MERCADOPAGO CIB,179
2016,dec,,PAGO MERCADOPAGO CIB,260901
2016,dec,,PAGO MERCADOPAGO CIB,78665
2016,dec,,PAGO MERCADOPAGO CIB,171803
2016,dec,,PAGO MERCADOPAGO CIB,26945
2016,dec,,PAGO MERCADOPAGO CIB,10900603
2016,dec,,PAGO MERCADOPAGO CIB,203
2016,dec,,PAGO MERCADOPAGO CIB,18068
2016,dec,,PAGO MERCADOPAGO CIB,460
2016,dec,,PAGO MERCADOPAGO CIB,7499
2016,dec,,PAGO MERCADOPAGO CIB,1549
2016,dec,,PAGO MERCADOPAGO CIB,3380
2016,dec,,PAGO MERCADOPAGO CIB,19608
2016,dec,,PAGO MERCADOPAGO CIB,130857
2016,dec,,PAGO MERCADOPAGO CIB,20906
2016,dec,,PAYPAL MEXICO CR,85745
2016,dec,,PAYPAL MEXICO CR,4758
2016,dec,,PAYPAL MEXICO CR,40639
2016,dec,,PAYPAL MEXICO CR,10528
2016,dec,,PAYPAL MEXICO CR,10572
2016,dec,,PAYPAL MEXICO CR,10108
2016,dec,,PAYPAL MEXICO CR,3460
2016,dec,,PAYPAL MEXICO CR,1736
2016,dec,,PAYPAL MEXICO CR,443
2016,dec,,PAYPAL MEXICO CR,11022
2016,dec,,PAYPAL MEXICO CR,13127
2016,dec,,PAYPAL MEXICO CR,54894
2016,dec,,PAYPAL MEXICO CR,23066
2016,dec,,PAYPAL MEXICO CR,7956
2016,dec,,PAYPAL MEXICO CR,63741
2016,dec,,PAYPAL MEXICO CR,879866
2016,dec,,PAYPAL MEXICO CR,993927
2016,dec,,PAYPAL MEXICO CR,168266
2016,dec,,PAYPAL MEXICO CR,128
2016,dec,,PAYPAL MEXICO CR,139
2016,dec,,PAYPAL MEXICO CR,13535
2016,dec,,PAYPAL MEXICO CR,7299
2016,dec,,PAYPAL MEXICO CR,5108
2016,dec,,PAYPAL MEXICO CR,75512
2016,dec,,PAYPAL MEXICO CR,10262
2016,dec,,PAYPAL MEXICO CR,724624
2016,dec,,PAYPAL MEXICO CR,2109
2016,dec,,PAYPAL MEXICO CR,878
2016,dec,,PAYPAL MEXICO CR,267
2016,dec,,PAYPAL MEXICO CR,550
2016,dec,,PAYPAL MEXICO CR,895
2016,dec,,PAYPAL MEXICO CR,141
2016,dec,,PAYPAL MEXICO CR,7015
2016,dec,,PAYPAL MEXICO CR,8360
2016,dec,,PRIVALIA,4935
2016,dec,,PRIVALIA,26332
2016,dec,,PRIVALIA,140007
2016,dec,,PRIVALIA,1399
2016,dec,,PRIVALIA,928
2016,dec,,PRIVALIA,1414
2016,dec,,PRIVALIA,3231
2016,dec,,PRIVALIA,8848
2016,dec,,PRIVALIA,23386
2016,dec,,PRIVALIA,3669
2016,dec,,PRIVALIA,13026
2016,dec,,PRIVALIA,8329
2016,dec,,PRIVALIA,43835
2016,dec,,PRIVALIA,278075
2016,dec,,PRIVALIA,227066
2016,dec,,PRIVALIA,290
2016,dec,,PRIVALIA,1003
2016,dec,,PRIVALIA,31726
2016,dec,,PRIVALIA,4954
2016,dec,,PRIVALIA,438674
2016,dec,,PRIVALIA,4680
2016,dec,,PRIVALIA,1890
2016,dec,,PRIVALIA,9028
2016,dec,,PRIVALIA,23268
2016,dec,,SAM S CLUB TEPEYAC,14797
2016,dec,,SAM S CLUB TEPEYAC,34850
2016,dec,,SAM S CLUB TEPEYAC,39795
2016,dec,,SAM S CLUB TEPEYAC,53464
2016,dec,,SAM S CLUB TEPEYAC,34850
2016,dec,,SAM S CLUB TEPEYAC,42860
2016,dec,,SAM S CLUB TEPEYAC,14832
2016,dec,,SAM S CLUB TEPEYAC,17082
2016,dec,,SAMS CANCUN,89242
2016,dec,,SAMS CANCUN,32734
2016,dec,,TELEVIA PEAJE,13100
2016,dec,,TELEVIA PEAJE,600
2016,dec,,TELEVIA PEAJE,400
2016,dec,,TELEVIA PEAJE,3700
2016,dec,,TELEVIA PEAJE,100
2016,dec,,TELEVIA PEAJE,6000
2016,dec,,TELEVIA PEAJE,112600
2016,dec,,TELEVIA PEAJE,4800
2016,dec,,TELEVIA PEAJE,300
2016,dec,,TELEVIA PEAJE,1000
2016,dec,,TELMEX,16753
2016,dec,,TELMEX,29814
2016,dec,,TELMEX,2873
2016,dec,,TELMEX,1932
2016,dec,,TELMEX,1372
2016,dec,,TELMEX,12712
2016,dec,,TELMEX,155565
2016,dec,,TELMEX,68214
2016,dec,,TELMEX,3576
2016,dec,,TELMEX,1946
2016,dec,,TELMEX,1303
2016,dec,,TELMEX,10115
2016,dec,,TELMEX,447
2016,dec,,TELMEX,92871
2016,dec,,TELMEX,3754
2016,dec,,TICKETMASTER MEXICO,132004
2016,dec,,TICKETMASTER MEXICO,14697
2016,dec,,TICKETMASTER MEXICO,52797
2016,dec,,TICKETMASTER MEXICO,6063
2016,dec,,TICKETMASTER MEXICO,12601
2016,dec,,TICKETMASTER MEXICO,2014
2016,dec,,TICKETMASTER MEXICO,8884
2016,dec,,TICKETMASTER MEXICO,78142
